#
#"Run ID"	"S1,1 [Re]"	"S1,1 [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#----------------------------------------------------------------
150.00000000000	-0.18474293134824	-0.050530128202591	549.99471973593	0.0000000000000
151.00000000000	-0.19840330755469	-0.020590876896277	549.99471999324	0.0000000000000
152.00000000000	-0.20186959390957	0.011666809848328	549.99472023061	0.0000000000000
153.00000000000	-0.19581828415438	0.041412794767899	549.99472041322	0.0000000000000
154.00000000000	-0.18323045378191	0.065486156380059	549.99472053096	0.0000000000000
155.00000000000	-0.062870006779019	-0.094064195369609	549.99494470416	0.0000000000000
156.00000000000	-0.078600787138162	-0.099838958921055	549.99469590071	0.0000000000000
157.00000000000	-0.097982462530043	-0.10346219504000	549.99472695832	0.0000000000000
158.00000000000	-0.12110915053299	-0.10321077190877	549.99473814978	0.0000000000000
159.00000000000	-0.14712873384546	-0.096886227377346	549.99474458433	0.0000000000000
160.00000000000	-0.17375927525197	-0.082388055030807	549.99474868637	0.0000000000000
161.00000000000	-0.19719429264492	-0.058871382556225	549.99475143266	0.0000000000000
162.00000000000	-0.21305171895640	-0.028044811480464	549.99475337125	0.0000000000000
163.00000000000	-0.21859324776609	0.0059130503372607	549.99475483558	0.0000000000000
164.00000000000	-0.21403902650537	0.038048901885976	549.99475601756	0.0000000000000
165.00000000000	-0.20211051680536	0.064807644189708	549.99475702576	0.0000000000000
166.00000000000	-0.067284207541509	-0.10134736965021	549.99498200578	0.0000000000000
167.00000000000	-0.083741250196040	-0.10747156632987	549.99504428016	0.0000000000000
168.00000000000	-0.10401535328382	-0.11145995760437	549.99505545884	0.0000000000000
169.00000000000	-0.12819422614090	-0.11155657283246	549.99505747840	0.0000000000000
170.00000000000	-0.15548716267410	-0.10554424483495	549.99505735380	0.0000000000000
171.00000000000	-0.18369323028116	-0.091258218811429	549.99505678267	0.0000000000000
172.00000000000	-0.20905249474002	-0.067695701877429	549.99505620315	0.0000000000000
173.00000000000	-0.22718797458433	-0.036224282487883	549.99505570880	0.0000000000000
174.00000000000	-0.23499724167701	-0.00080081502743541	549.99505530381	0.0000000000000
175.00000000000	-0.23222741543914	0.033576379458052	549.99505497185	0.0000000000000
176.00000000000	-0.22127779273872	0.062987950875007	549.99505469606	0.0000000000000
177.00000000000	-0.071608881460905	-0.10824681092116	549.99503986341	0.0000000000000
178.00000000000	-0.089140788139137	-0.11476686448517	549.99514370315	0.0000000000000
179.00000000000	-0.11065714409481	-0.11898657977129	549.99515368363	0.0000000000000
180.00000000000	-0.13623496227348	-0.11909518474196	549.99515259736	0.0000000000000
181.00000000000	-0.16503953049218	-0.11280576096806	549.99515188931	0.0000000000000
182.00000000000	-0.19482689373919	-0.097869212769269	549.99515151223	0.0000000000000
183.00000000000	-0.22168464637066	-0.073252388521306	549.99515125853	0.0000000000000
184.00000000000	-0.24108559347801	-0.040378458507506	549.99515107635	0.0000000000000
185.00000000000	-0.24982090104824	-0.0032745755751407	549.99515096319	0.0000000000000
186.00000000000	-0.24755686818697	0.032921286611973	549.99515092409	0.0000000000000
187.00000000000	-0.23668152819254	0.064133417271750	549.99515096044	0.0000000000000
