Offset,L=Lcav,S11 Re,S11 Im,S21 Re,S21 Im,Z11 Re,Z11 Im,Z12 Re,Z12 Im,Rself,Xself,Gself,Bself,Re[Vcav],Im[Vcav],Re[Vrad],Im[Vrad],|rho|,arg(rho),Column1,Column2
4.0375,16.708,-0.21235949,-0.03297824,0.78765142,-0.040006352,1.787011123,-0.391259381,1.787028926,-0.394773356,-1.78032E-05,0.003513974,0.53355003,0.117866775,3.0695907,-18.434888,-4.5129874,-18.411302,1.014321371,-23.22639393,,
4.0375,16.7568,-0.21502217,-0.025399948,0.78496852,-0.032446641,1.783963605,-0.305455184,1.783971364,-0.308978519,-7.75897E-06,0.003523336,0.544221975,0.094257623,2.408722,-18.62754,-5.2113604,-18.342513,1.015217637,-23.22859384,,
4.0375,16.8056,-0.21710957,-0.017748842,0.78291785,-0.024920842,1.781086489,-0.222379487,1.781113057,-0.225965343,-2.65685E-05,0.003585856,0.552553131,0.070101029,1.7438432,-18.771169,-5.8949107,-18.224829,1.016045527,-23.23160527,,
4.0375,16.8544,-0.2186281,-0.010113016,0.78139058,-0.017320002,1.778107414,-0.141131305,1.778129739,-0.144734684,-2.23245E-05,0.003603379,0.558687081,0.045475533,1.0832553,-18.865029,-6.5555168,-18.062316,1.016884297,-23.23419492,,
4.0375,16.9032,-0.21959537,-0.002595354,0.78042597,-0.009851491,1.775186192,-0.062669206,1.775210024,-0.066297149,-2.38322E-05,0.003627944,0.562529052,0.021008259,0.43527076,-18.911801,-7.1863262,-17.860088,1.017700691,-23.23674868,,
4.0375,16.952,-0.22006561,0.004544167,0.77993743,-0.002769434,1.772020991,0.010989894,1.772035883,0.007333153,-1.48919E-05,0.003656741,0.564312994,-0.002335276,-0.17891458,-18.915701,-7.7687668,-17.630454,1.018484221,-23.23851897,,
4.0375,17,-0.22074601,0.006961522,0.77926186,-0.000335228,1.764568207,0.035813484,1.764585452,0.032165186,-1.72453E-05,0.003648298,0.566517106,-0.010326577,-0.38903146,-19.55487,-7.9608485,-17.603806,0.987802582,-23.19387174,,
4.175,15,-0.044298082,-0.085068304,0.95565404,-0.090462862,1.79239091,-4.537981618,1.792374246,-4.540679006,1.66638E-05,0.002697389,0.075213862,0.190541681,8.1044743,-4.1340889,5.5861218,-6.6822972,0.957316212,-23.07967406,,
4.175,15.0488,-0.046790313,-0.086941785,0.95315564,-0.092395946,1.787717512,-4.380264465,1.787697925,-4.382991672,1.95867E-05,0.002727208,0.079784863,0.195612684,8.2535601,-4.3532466,5.6450106,-6.9417183,0.958851035,-23.07306766,,
4.175,15.0976,-0.049410084,-0.088779903,0.95053164,-0.094282048,1.784177698,-4.22749405,1.784156128,-4.230245262,2.15698E-05,0.002751212,0.084644663,0.200693022,8.3953505,-4.580783,5.69671,-7.2123744,0.961003157,-23.07812437,,
4.175,15.1464,-0.052184335,-0.090603655,0.94775662,-0.096153874,1.780912636,-4.077755254,1.780890815,-4.080530506,2.18215E-05,0.002775252,0.089842788,0.205855538,8.5410892,-4.8242076,5.7419182,-7.4945387,0.962478276,-23.08379771,,
4.175,15.1952,-0.055123445,-0.092411914,0.94481731,-0.098010625,1.777736787,-3.93066031,1.777715,-3.93345981,2.17864E-05,0.002799499,0.095409997,0.21110886,8.6852005,-5.0817081,5.7800458,-7.7888903,0.963889933,-23.08942615,,
4.175,15.244,-0.058237498,-0.094197996,0.94170299,-0.099845614,1.774599944,-3.786045305,1.774578161,-3.78886926,2.17823E-05,0.002823955,0.101377483,0.216449203,8.8267864,-5.3540075,5.8102235,-8.0960262,0.965275389,-23.09489569,,
4.175,15.2928,-0.061536267,-0.095952523,0.93840374,-0.10164948,1.771486352,-3.64381957,1.771464469,-3.646668196,2.18829E-05,0.002848626,0.107777732,0.221867067,8.9717124,-5.6461422,5.8313001,-8.4163164,0.96590416,-23.10027139,,
4.175,15.3416,-0.065029212,-0.097664147,0.93491009,-0.1034109,1.768390079,-3.50392366,1.768367986,-3.506797187,2.20929E-05,0.002873527,0.114644826,0.227348694,9.1054707,-5.9505312,5.8420768,-8.750074,0.967242095,-23.10545404,,
4.175,15.3904,-0.068725437,-0.099319707,0.93121294,-0.10511675,1.765308488,-3.366312579,1.765286077,-3.369211255,2.24103E-05,0.002898676,0.122014661,0.232876231,9.2335414,-6.2719215,5.8412053,-9.0975603,0.968565755,-23.11051707,,
4.175,15.4392,-0.072633577,-0.10090421,0.92730368,-0.10675209,1.762239903,-3.23094923,1.76221708,-3.233873329,2.28223E-05,0.002924098,0.129924955,0.238427405,9.3473926,-6.605869,5.8272193,-9.4588369,0.970619847,-23.11528121,,
4.175,15.488,-0.07676161,-0.10240077,0.92317434,-0.10830004,1.759183515,-3.097801097,1.75916019,-3.100750895,2.33249E-05,0.002949798,0.138415184,0.243974942,9.4598526,-6.9628771,5.7983848,-9.8336127,0.971884092,-23.11955391,,
4.175,15.5368,-0.081116622,-0.10379048,0.91881784,-0.10974176,1.756138571,-2.966838558,1.756114656,-2.969814367,2.39148E-05,0.002975809,0.147526344,0.249485905,9.5701742,-7.344763,5.7530273,-10.222285,0.972333782,-23.12457253,,
4.175,15.5856,-0.085704509,-0.10505239,0.91422831,-0.11105632,1.753104131,-2.838034528,1.753079552,-2.841036668,2.4579E-05,0.00300214,0.157300546,0.254920902,9.6607141,-7.7400413,5.6897191,-10.624953,0.973630296,-23.12944891,,
4.175,15.6344,-0.090529631,-0.10616339,0.9094014,-0.11222066,1.750079923,-2.711363644,1.750054611,-2.714392461,2.53122E-05,0.003028816,0.167780536,0.260233149,9.7373396,-8.1547539,5.6060619,-11.040182,0.974881487,-23.13388075,,
4.175,15.6832,-0.095594411,-0.10709826,0.9043347,-0.11320957,1.747065573,-2.586802165,1.747039465,-2.589858008,2.61078E-05,0.003055843,0.179008907,0.265367589,9.7918901,-8.5837161,5.500027,-11.467247,0.976688709,-23.13797592,,
4.175,15.732,-0.10090268,-0.10782645,0.899092,-0.11390569,1.745014347,-2.46511162,1.745020926,-2.468151228,-6.57927E-06,0.003039608,0.190986761,0.270130978,9.8331259,-9.0367995,5.3690697,-11.904581,0.977865569,-23.14070595,,
4.175,15.7808,-0.10644456,-0.10832474,0.89355102,-0.11445804,1.742023543,-2.344639512,1.742030737,-2.347706147,-7.19431E-06,0.003066635,0.203832223,0.274701331,9.86083,-9.5154106,5.2122352,-12.353522,0.978460789,-23.14530083,,
4.175,15.8296,-0.11221713,-0.10855917,0.88777934,-0.11474683,1.73904749,-2.226213448,1.739055297,-2.229307259,-7.80674E-06,0.003093811,0.217541692,0.27886823,9.8586004,-10.006451,5.0265823,-12.810445,0.979655741,-23.14944327,,
4.175,15.8784,-0.11820509,-0.10849755,0.88179118,-0.11474016,1.736083131,-2.109901228,1.736091008,-2.113022514,-7.8775E-06,0.003121286,0.232132606,0.282532091,9.8253693,-10.509235,4.810106,-13.272748,0.981274892,-23.15307896,,
4.175,15.9272,-0.12440675,-0.10810559,0.87559055,-0.11440353,1.733137205,-1.99545927,1.733145771,-1.998608217,-8.56595E-06,0.003148947,0.247654907,0.28558771,9.7731073,-11.039251,4.5605225,-13.740749,0.981960325,-23.15775119,,
4.175,15.976,-0.13079278,-0.10735032,0.8692055,-0.11370372,1.730202986,-1.883046116,1.730212217,-1.88622279,-9.23135E-06,0.003176673,0.264095237,0.287908298,9.6801007,-11.573097,4.2760864,-14.208888,0.983470218,-23.16128853,,
4.175,16.0248,-0.13733913,-0.10619834,0.8626602,-0.1126075,1.72728083,-1.772626057,1.727290764,-1.775830606,-9.93424E-06,0.003204549,0.281450292,0.28935953,9.5606177,-12.128194,3.9551964,-14.675794,0.984202176,-23.16547802,,
4.175,16.0736,-0.14402497,-0.10462007,0.85602291,-0.11115523,1.72386527,-1.66453123,1.723899886,-1.667798618,-3.46156E-05,0.003267389,0.299632385,0.28988138,9.4004581,-12.687823,3.5966161,-15.138314,0.985364564,-23.1701368,,
4.175,16.1224,-0.15078455,-0.10258326,0.84926463,-0.10917983,1.720994746,-1.55820964,1.721030213,-1.561507727,-3.54672E-05,0.003298087,0.318694463,0.289154637,9.1977874,-13.24757,3.1996312,-15.589573,0.986792742,-23.17382817,,
4.175,16.1712,-0.1576007,-0.10006153,0.84245064,-0.10672033,1.718125172,-1.453743183,1.718161925,-1.457072375,-3.67533E-05,0.003329192,0.338544714,0.28709992,8.9598707,-13.818792,2.7630167,-16.027432,0.987524489,-23.17744339,,
4.175,16.22,-0.16441964,-0.097034378,0.83563362,-0.10375617,1.715265124,-1.351199888,1.715303048,-1.354560567,-3.79239E-05,0.003360679,0.359067939,0.283552969,8.6759471,-14.383457,2.2872205,-16.447703,0.988598035,-23.18113869,,
4.175,16.2688,-0.17118639,-0.093487078,0.82886874,-0.10027276,1.712417451,-1.250595044,1.712456526,-1.253987659,-3.90745E-05,0.003392615,0.380124176,0.278355111,8.3460867,-14.937648,1.7730662,-16.844756,0.989871669,-23.18454424,,
4.175,16.3176,-0.1778722,-0.089389826,0.82209206,-0.096270795,1.70914007,-1.151097739,1.709134037,-1.154538305,6.03289E-06,0.003440567,0.401761806,0.271394393,7.9739178,-15.489837,1.2183493,-17.215712,0.990643281,-23.19062661,,
4.175,16.3664,-0.18436072,-0.084782739,0.81559877,-0.091728072,1.706290852,-1.054320145,1.706282657,-1.05779291,8.19541E-06,0.003472765,0.423360917,0.262458377,7.5562996,-16.01676,0.63224456,-17.552926,0.991789058,-23.19388175,,
4.175,16.4152,-0.19060998,-0.079663765,0.8093436,-0.086673714,1.703447129,-0.959556793,1.703436204,-0.963061887,1.0925E-05,0.003505094,0.444856294,0.251505833,7.0975068,-16.523274,0.015039883,-17.852964,0.992761783,-23.19748194,,
4.175,16.464,-0.19655914,-0.074051767,0.80338917,-0.081127369,1.700627682,-0.866787874,1.700614353,-0.870325813,1.33288E-05,0.00353794,0.465978399,0.238474424,6.5983845,-17.002262,-0.62932697,-18.11208,0.993708559,-23.20067971,,
4.175,16.5128,-0.20214919,-0.067972883,0.79781381,-0.075016809,1.698276587,-0.775639301,1.698270491,-0.779161351,6.09558E-06,0.00352205,0.486441097,0.2231777,6.0615184,-17.449252,-1.2963839,-18.325897,0.994564523,-23.20259019,,
4.175,16.5616,-0.20732666,-0.061476424,0.79263478,-0.068581014,1.695484355,-0.686779939,1.695477694,-0.690332326,6.661E-06,0.003552387,0.505931012,0.205995357,5.4905919,-17.85786,-1.9812492,-18.493073,0.995505344,-23.20565047,,
4.175,16.6104,-0.21203948,-0.054610776,0.78792085,-0.061776348,1.69270841,-0.599933172,1.692701412,-0.603516054,6.99844E-06,0.003582882,0.524142219,0.186877757,4.8904944,-18.225186,-2.6778247,-18.61083,0.996426098,-23.20856153,,
4.175,16.6592,-0.21625543,-0.047425784,0.783819,-0.054682074,1.690332845,-0.515378329,1.69038322,-0.519006156,-5.03754E-05,0.003627827,0.540617667,0.165988335,4.2657389,-18.548836,-3.3806795,-18.678558,0.997321061,-23.21036442,,
4.175,16.708,-0.21992374,-0.040005909,0.78015949,-0.047327681,1.68763936,-0.432622514,1.687694374,-0.436283047,-5.50135E-05,0.003660532,0.555408319,0.143577675,3.6234698,-18.824572,-4.0822764,-18.695325,0.998210769,-23.21304707,,
4.175,16.7568,-0.22303193,-0.032416826,0.77706165,-0.039803632,1.684970922,-0.351992732,1.685031349,-0.355685739,-6.04269E-05,0.003693007,0.568145837,0.119927366,2.9695174,-19.052128,-4.7766385,-18.662554,0.999065708,-23.21552619,,
4.175,16.8056,-0.22557582,-0.02471879,0.77441263,-0.032202256,1.681760251,-0.273391643,1.681768477,-0.277133367,-8.22558E-06,0.003741724,0.578892508,0.095393886,2.3091269,-19.231221,-5.4596098,-18.582497,0.999926172,-23.21982054,,
4.175,16.8544,-0.22754832,-0.017012857,0.77244006,-0.024565565,1.679087286,-0.197192342,1.679095737,-0.200968686,-8.45086E-06,0.003776344,0.587147549,0.070274892,1.6506446,-19.361488,-6.1218678,-18.457392,1.000742245,-23.22233902,,
4.175,16.9032,-0.22896703,-0.009380704,0.77102353,-0.017003556,1.676445975,-0.123489778,1.676455782,-0.127301185,-9.80694E-06,0.003811407,0.593076768,0.045035113,1.0009646,-19.444836,-6.7583724,-18.291977,1.001539875,-23.22467917,,
4.175,16.952,-0.22987056,-0.001900746,0.77022022,-0.009542764,1.674189148,-0.052219314,1.674249134,-0.05603992,-5.99858E-05,0.003820607,0.596614256,0.019969678,0.36577207,-19.4843,-7.3641567,-18.090377,1.002263022,-23.22552202,,
4.175,17,-0.23094163,0.000604995,0.76905342,-0.007109941,1.664590503,-0.028556115,1.664602908,-0.032413544,-1.24049E-05,0.003857429,0.600516178,0.011693394,0.16751492,-20.069854,-7.5749815,-18.108522,0.97800157,-23.17827451,,
4.3125,15,-0.046143789,-0.089176549,0.95372877,-0.094728649,1.681600314,-4.339924412,1.681544297,-4.342700795,5.60167E-05,0.002776382,0.077538253,0.200247734,8.0749878,-4.1072913,5.6681518,-6.7579736,0.973595328,-23.0523723,,
4.3125,15.0488,-0.048720291,-0.091112119,0.95113636,-0.096708351,1.678285875,-4.191101265,1.678222026,-4.19389976,6.38486E-05,0.002798495,0.082244723,0.205530686,8.2328099,-4.3292264,5.7277891,-7.0196322,0.97401226,-23.04902963,,
4.3125,15.0976,-0.051437883,-0.09302363,0.94841815,-0.098666932,1.67535614,-4.046251429,1.675292115,-4.049073464,6.40253E-05,0.002822035,0.087247529,0.210871675,8.3795132,-4.5574305,5.7802192,-7.2911052,0.975434958,-23.05265061,,
4.3125,15.1464,-0.054301678,-0.094916334,0.94555411,-0.10060784,1.672561596,-3.904706157,1.672497585,-3.907552297,6.40112E-05,0.00284614,0.092575991,0.216290612,8.5237111,-4.7971537,5.8262616,-7.5732614,0.976910775,-23.05733987,,
4.3125,15.1952,-0.057328544,-0.096791459,0.94252635,-0.10253212,1.669819052,-3.765824427,1.669754734,-3.768695151,6.43177E-05,0.002870723,0.098272061,0.221803496,8.6661565,-5.0501951,5.8653735,-7.8672171,0.978340284,-23.06231469,,
4.3125,15.244,-0.060530716,-0.098643258,0.93932275,-0.10443385,1.667104127,-3.629358482,1.667039239,-3.632254178,6.48879E-05,0.002895696,0.104370708,0.227409728,8.8058521,-5.3172575,5.8965974,-8.1735344,0.979761739,-23.06741955,,
4.3125,15.2928,-0.06391876,-0.10046288,0.93593292,-0.10630406,1.66440743,-3.495185034,1.664341796,-3.498106032,6.56338E-05,0.002920998,0.110905994,0.233101716,8.942369,-5.5993541,5.9190178,-8.492839,0.981156951,-23.07257899,,
4.3125,15.3416,-0.067502462,-0.10223934,0.93234719,-0.10813173,1.661724359,-3.363229122,1.661657861,-3.366175734,6.64977E-05,0.002946612,0.11791292,0.238867229,9.0746812,-5.8971802,5.9313568,-8.8253276,0.982519064,-23.07778541,,
4.3125,15.3904,-0.071291069,-0.1039598,0.9285564,-0.10990396,1.659052622,-3.233438408,1.658985186,-3.236410915,6.74361E-05,0.002972507,0.125428059,0.244689791,9.2016471,-6.2113952,5.9324512,-9.1713945,0.983873086,-23.08291699,,
4.3125,15.4392,-0.075293278,-0.10560957,0.9245519,-0.11160607,1.656390554,-3.105771725,1.656322128,-3.108770412,6.84255E-05,0.002998687,0.133489788,0.250548547,9.3209364,-6.5418716,5.9209326,-9.5313018,0.985345661,-23.08808471,,
4.3125,15.488,-0.079517109,-0.10717209,0.9203257,-0.11322148,1.653737124,-2.980194565,1.653667673,-2.983219708,6.94508E-05,0.003025143,0.142138292,0.256417756,9.4332485,-6.8906101,5.8950244,-9.9045893,0.986668033,-23.09305999,,
4.3125,15.5368,-0.083969693,-0.10862883,0.91587071,-0.11473166,1.651091629,-2.856677005,1.651021137,-2.859728879,7.04916E-05,0.003051874,0.151415374,0.262266127,9.5359928,-7.2573899,5.8531832,-10.291308,0.987970908,-23.09790329,,
4.3125,15.5856,-0.088657002,-0.10995923,0.91118098,-0.11611608,1.648453424,-2.73519187,1.648381887,-2.738270765,7.15366E-05,0.003078895,0.161364185,0.268056107,9.6274722,-7.6425989,5.7936907,-10.691259,0.9892616,-23.10264908,,
4.3125,15.6344,-0.09358353,-0.11114068,0.90625203,-0.11735212,1.645822085,-2.615714175,1.645749506,-2.618820376,7.2579E-05,0.003106201,0.172028757,0.273743004,9.7058327,-8.0464954,5.7145802,-11.103704,0.990516145,-23.10715275,,
4.3125,15.6832,-0.098751914,-0.11214847,0.90108125,-0.1184151,1.643197337,-2.498221047,1.643123732,-2.501354854,7.36049E-05,0.003133807,0.18345331,0.279274055,9.7703283,-8.4702756,5.6140071,-11.528106,0.991620096,-23.1113606,,
4.3125,15.732,-0.10416252,-0.11295587,0.89566827,-0.1192783,1.640579053,-2.382690819,1.640504436,-2.385852538,7.46164E-05,0.003161718,0.195681423,0.284587478,9.8166228,-8.9120425,5.4899781,-11.964065,0.992829788,-23.11611421,,
4.3125,15.7808,-0.10981719,-0.11353869,0.89009681,-0.11987722,1.638205566,-2.269881152,1.63817261,-2.273050657,3.29564E-05,0.003169506,0.208674605,0.28954699,9.843472,-9.3721136,5.3408724,-12.409951,0.994031212,-23.11958322,,
4.3125,15.8296,-0.11570233,-0.11385758,0.88421188,-0.12025301,1.63562384,-2.158180542,1.63559117,-2.161378498,3.26702E-05,0.003197957,0.222628898,0.29419657,9.8486247,-9.8506473,5.1634929,-12.864243,0.995142955,-23.12441285,,
4.3125,15.8784,-0.12181225,-0.11388547,0.87810231,-0.12033776,1.633050333,-2.048389997,1.63301802,-2.051616384,3.23126E-05,0.003226387,0.237499575,0.298378838,9.8279589,-10.344832,4.9567425,-13.325456,0.996390292,-23.12830661,,
4.3125,15.9272,-0.12813545,-0.11358876,0.87178026,-0.12009924,1.630484593,-1.940462831,1.630453044,-1.943718311,3.1549E-05,0.00325548,0.253316836,0.301987582,9.7816785,-10.856527,4.7179756,-13.791141,0.997443296,-23.13278437,,
4.3125,15.976,-0.13465083,-0.11293493,0.86526625,-0.11950404,1.627924085,-1.8344275,1.627893413,-1.837712292,3.06722E-05,0.003284792,0.270090106,0.304901969,9.7050353,-11.381622,4.4457157,-14.258522,0.998525721,-23.13686886,,
4.3125,16.0248,-0.14134954,-0.11188489,0.85856657,-0.11851356,1.625409735,-1.730015386,1.625378775,-1.733329963,3.09607E-05,0.003314577,0.287866738,0.306985701,9.5948916,-11.919106,4.1375206,-14.726341,0.999694912,-23.1408307,,
4.3125,16.0736,-0.14817982,-0.11041686,0.85173691,-0.11710462,1.622856255,-1.627619504,1.622825801,-1.630963625,3.04539E-05,0.003344121,0.306563394,0.308100687,9.4490849,-12.463799,3.793192,-15.188667,1.000924269,-23.14444934,,
4.3125,16.1224,-0.15511304,-0.10849687,0.84480509,-0.11524451,1.620310945,-1.527110383,1.620281392,-1.53048444,2.95527E-05,0.003374058,0.32616366,0.308087478,9.2689484,-13.018382,3.4113684,-15.64357,1.001891465,-23.14864541,,
4.3125,16.1712,-0.16210953,-0.10609833,0.83781067,-0.1129067,1.617774259,-1.428460435,1.617745948,-1.431864852,2.83119E-05,0.003404417,0.346609916,0.30678399,9.0485396,-13.574309,2.9914567,-16.086214,1.002958674,-23.15253179,,
4.3125,16.22,-0.16912546,-0.10319853,0.83081751,-0.11003757,1.615465661,-1.331666614,1.61544884,-1.335086289,1.68218E-05,0.003419675,0.367805304,0.303972374,8.7871884,-14.129177,2.533578,-16.512286,1.004012713,-23.15502082,,
4.3125,16.2688,-0.17610526,-0.099782277,0.82384313,-0.10668168,1.612954632,-1.236692446,1.612940728,-1.240142285,1.39044E-05,0.003449838,0.389643381,0.299585238,8.4842822,-14.678916,2.037986,-16.917858,1.005055321,-23.1585713,,
4.3125,16.3176,-0.18300037,-0.095831607,0.81688654,-0.10285699,1.609987671,-1.143313846,1.609943464,-1.146826891,4.42073E-05,0.003513045,0.412052713,0.293521569,8.1383539,-15.219187,1.5052974,-17.297562,1.006050248,-23.16177291,,
4.3125,16.3664,-0.18974166,-0.091359352,0.81014217,-0.098445786,1.607483204,-1.051988368,1.607437672,-1.055531952,4.5532E-05,0.003543584,0.434677155,0.285432919,7.7509153,-15.744643,0.9389178,-17.648229,1.007071589,-23.16514979,,
4.3125,16.4152,-0.19625675,-0.086380828,0.80362454,-0.093527697,1.604983632,-0.962729758,1.604937045,-0.966303571,4.6587E-05,0.003573813,0.457303629,0.275334245,7.3233923,-16.2494,0.34243666,-17.964145,1.008077384,-23.16841444,,
4.3125,16.464,-0.20251505,-0.080886741,0.79736376,-0.088095483,1.602493486,-0.875104621,1.602445881,-0.878709382,4.7605E-05,0.003604761,0.479779534,0.263089557,6.8539572,-16.72759,-0.28355067,-18.242538,1.009262188,-23.17135695,,
4.3125,16.5128,-0.20845842,-0.074894478,0.79141888,-0.082168278,1.600019514,-0.789068165,1.59997139,-0.792705463,4.81245E-05,0.003637298,0.501827371,0.248630258,6.3476019,-17.182274,-0.93580844,-18.480055,1.010179365,-23.17452391,,
4.3125,16.5616,-0.21400211,-0.068469362,0.78585895,-0.075750891,1.597678652,-0.704774099,1.597622435,-0.708415321,5.62171E-05,0.003641222,0.523081799,0.23194414,5.808534,-17.604467,-1.6070182,-18.672429,1.010976636,-23.1790961,,
4.3125,16.6104,-0.21909676,-0.061664402,0.78076407,-0.069003388,1.595212275,-0.622743333,1.595156153,-0.626413287,5.6122E-05,0.003669954,0.543139722,0.213289425,5.2394331,-17.985183,-2.2905654,-18.817518,1.011936122,-23.18206182,,
4.3125,16.6592,-0.22370364,-0.054526255,0.77615619,-0.061922275,1.592750474,-0.542661587,1.592694062,-0.546360065,5.64119E-05,0.003698478,0.561760447,0.192707113,4.6457895,-18.325568,-2.9819295,-18.914227,1.01283016,-23.18482964,,
4.3125,16.708,-0.22779495,-0.047114155,0.77214616,-0.054659011,1.590392846,-0.465019636,1.590377632,-0.468792232,1.52136E-05,0.003772596,0.578515378,0.170527748,4.0320698,-18.623044,-3.6763767,-18.962349,1.013692746,-23.18878124,,
4.3125,16.7568,-0.23132803,-0.039514486,0.76861818,-0.047126916,1.587979789,-0.38906528,1.587967381,-0.392871645,1.24075E-05,0.003806365,0.593413373,0.14681365,3.4056112,-18.873137,-4.3647694,-18.962214,1.014607122,-23.19150339,,
4.3125,16.8056,-0.23432589,-0.031702968,0.76565646,-0.039371464,1.585729092,-0.314387306,1.585734969,-0.318221565,-5.87655E-06,0.003834259,0.606209431,0.121652683,2.7658265,-19.079632,-5.0482247,-18.914647,1.015440184,-23.19189962,,
4.3125,16.8544,-0.23674108,-0.02388003,0.76320486,-0.031630903,1.58315027,-0.24226165,1.58313826,-0.246137238,1.20107E-05,0.003875588,0.616748574,0.095888524,2.1271347,-19.238708,-5.7137135,-18.822813,1.016272433,-23.19510451,,
4.3125,16.9032,-0.23859778,-0.016079225,0.76135277,-0.023904408,1.580759455,-0.172369471,1.580750038,-0.176282196,9.41634E-06,0.003912725,0.624840397,0.069680996,1.4924041,-19.35271,-6.3580478,-18.689566,1.017067143,-23.19760802,,
4.3125,16.952,-0.23991464,-0.008382529,0.76006797,-0.016287282,1.578501715,-0.104883631,1.578508641,-0.108836014,-6.92637E-06,0.003952383,0.630511961,0.043472938,0.86833789,-19.423346,-6.9756359,-18.519212,1.01782993,-23.19965229,,
4.3125,17,-0.2407248,-0.005702511,0.75923157,-0.013703821,1.573506999,-0.081571112,1.57350119,-0.085571877,5.80944E-06,0.004000766,0.633651379,0.034459928,0.68790674,-20.257798,-7.2037504,-18.560535,0.982239681,-23.15720549,,
4.45,15,-0.047918835,-0.092893783,0.95204223,-0.098635454,1.589923685,-4.173518519,1.589912459,-4.176389443,1.12258E-05,0.002870924,0.079614845,0.209132644,8.2536792,-4.1900211,5.7393699,-6.8243998,0.963341052,-23.02106749,,
4.45,15.0488,-0.050581502,-0.094906705,0.94936534,-0.10067299,1.587106909,-4.031451316,1.587088642,-4.034334588,1.82666E-05,0.002883272,0.084443388,0.214652711,8.4051973,-4.4098674,5.800866,-7.086202,0.964805979,-23.01157356,,
4.45,15.0976,-0.053361699,-0.096876827,0.94658236,-0.10269315,1.584322324,-3.894114179,1.584302811,-3.897022479,1.95132E-05,0.0029083,0.089524821,0.220210579,8.5632001,-4.644378,5.854411,-7.3571779,0.965164907,-23.01543747,,
4.45,15.1464,-0.056290445,-0.098827396,0.94365,-0.10469797,1.581687162,-3.759827685,1.581666,-3.762763122,2.11618E-05,0.002935437,0.094937629,0.225855403,8.6987467,-4.8795275,5.9013511,-7.6380991,0.967757201,-23.01952074,,
4.45,15.1952,-0.059384881,-0.10075985,0.94055193,-0.10668638,1.579138646,-3.628042789,1.579115832,-3.631006216,2.28138E-05,0.002963426,0.100722967,0.231601578,8.8541425,-5.1400465,5.9413365,-7.9309792,0.967925488,-23.02579415,,
4.45,15.244,-0.062656412,-0.10266862,0.93727691,-0.10865209,1.57664103,-3.498555275,1.576616642,-3.501547183,2.43888E-05,0.002991908,0.106914251,0.237448525,8.9960648,-5.4084508,5.9743519,-8.2367686,0.96938406,-23.03124097,,
4.45,15.2928,-0.066115048,-0.10454507,0.93381498,-0.11058621,1.574176659,-3.371258092,1.574150797,-3.374278845,2.58625E-05,0.003020754,0.113544713,0.24338934,9.1252559,-5.6857524,5.9981983,-8.5542364,0.971724648,-23.03585278,,
4.45,15.3416,-0.069770225,-0.10637847,0.9301567,-0.11247791,1.5717367,-3.246081705,1.571709463,-3.24913162,2.72371E-05,0.003049915,0.120648971,0.249412755,9.2595931,-5.9841183,6.0120988,-8.8845436,0.973024464,-23.04107672,,
4.45,15.3904,-0.073630949,-0.10815632,0.92629305,-0.11431464,1.56931491,-3.122974141,1.56928639,-3.126053506,2.85197E-05,0.003079365,0.128263427,0.255503608,9.3886701,-6.2985894,6.0153404,-9.2285911,0.974369659,-23.04653399,,
4.45,15.4392,-0.077705742,-0.10986429,0.92221549,-0.11608207,1.566907966,-3.00189401,1.566878246,-3.005003115,2.97193E-05,0.003109105,0.136426437,0.261642452,9.521962,-6.6371963,6.0063254,-9.5859403,0.97461115,-23.05163528,,
4.45,15.488,-0.082002494,-0.11148626,0.91791611,-0.11776407,1.564513032,-2.882806011,1.564482187,-2.88594514,3.08458E-05,0.00313913,0.145178264,0.267805226,9.6370107,-6.9860869,5.9834304,-9.9563844,0.975900747,-23.05643537,,
4.45,15.5368,-0.086528255,-0.1130042,0.91338784,-0.11934261,1.562128436,-2.765679394,1.562096527,-2.768848833,3.19092E-05,0.003169439,0.15456096,0.273962541,9.7427937,-7.3527388,5.9451609,-10.339953,0.977169186,-23.06109592,,
4.45,15.5856,-0.091288979,-0.11439814,0.90862472,-0.12079773,1.559752615,-2.650486604,1.559719703,-2.653686643,3.29125E-05,0.003200038,0.164618068,0.280079021,9.837691,-7.7375338,5.8898623,-10.736501,0.978424513,-23.065841,,
4.45,15.6344,-0.096289216,-0.1156461,0.9036222,-0.12210749,1.557384476,-2.537202694,1.55735062,-2.540433641,3.38553E-05,0.003230947,0.175394229,0.286112448,9.9129263,-8.1349985,5.8155764,-11.145,0.980309094,-23.07012016,,
4.45,15.6832,-0.10152691,-0.11672347,0.89838199,-0.12324692,1.555024297,-2.425901002,1.554989385,-2.429162989,3.49119E-05,0.003261987,0.186924165,0.292007951,9.9804355,-8.555986,5.7209959,-11.565825,0.981556257,-23.07517018,,
4.45,15.732,-0.10701355,-0.11760577,0.89289341,-0.1241922,1.552673961,-2.316342045,1.552638286,-2.319635531,3.56755E-05,0.003293486,0.199276042,0.297717628,10.038806,-9.0025427,5.603906,-11.998148,0.982063421,-23.07946632,,
4.45,15.7808,-0.11272917,-0.11826269,0.88717588,-0.12491208,1.55034879,-2.208851343,1.550312368,-2.212176317,3.64222E-05,0.003324974,0.212453265,0.303154442,10.06643,-9.4558021,5.4622773,-12.43876,0.983651053,-23.08365587,,
